site,station_code,date_sampled,activity_type,latitude,longitude,component_short,component_long,result,remark,units,mdl,pql,mrl,dilution,date_received,date_analyzed,test_comments,analysis_method,lab_id,lab_accreditation_authority,laboratory,rq_number,WBID,REGsites
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Field,NA,NA,SALT,Salinity,28.35,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Field,NA,NA,SECCHI,Secchi Disk,0.44,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Field,NA,NA,ATEMP,Air temperature,27.7,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Field,NA,NA,SpCond,Specific Conductance,38956,NA,uS/cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Field,NA,NA,SALT,Salinity,24.69,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Field,NA,NA,SECCHI,Secchi Disk,0.651,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,NO23F,Nitrate+Nitrite,0.015,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 353.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Field,NA,NA,pH,pH,7.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Field,NA,NA,DO,Dissolved oxygen,4.73,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,ENTERO,Enterococcus,38,NA,MPN/100mL,NA,NA,NA,NA,NA,NA,NA,ASTM D6503,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Field,NA,NA,WTEM,Water temperature,30.6,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Field,NA,NA,SpCond,Specific Conductance,44173,NA,uS/cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,CHLa_C,"Chlorophyll a, Corrected (Monochromatic)",15.3,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",17.5,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,CHLb_Tri_N,Chlorophyll b (Trichromatic),5.4,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,CHLc_Tri_N,Chlorophyll c (Trichromatic),2.4,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,OD664b/OD665a,OD664b/OD665a,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,PHEA,Pheophytin a,3.5,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,OD664b/OD665a,OD664b/OD665a,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,TN,Total Nitrogen,1.26,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,Calculation,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,TKN,Kjeldahl Nitrogen,1.24,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,CHLc_Tri_N,Chlorophyll c (Trichromatic),5,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,TP,Total Phosphorus,0.0486,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,PHEA,Pheophytin a,5,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Field,NA,NA,WIND_S,Wind Speed,1.11845,calculated from mph (mph*2.2369),m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,TKN,Kjeldahl Nitrogen,1.47,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Field,NA,NA,WTEM,Water temperature,28.7,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,NO23F,Nitrate+Nitrite,0.021,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 353.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,FECCOL,"Coliform, Fecal",15,B,CFU/100mL,NA,NA,NA,NA,NA,NA,NA,SM 9222 D,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,ENTERO,Enterococcus,16,NA,MPN/100mL,NA,NA,NA,NA,NA,NA,NA,ASTM D6503,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-07-20T08:42:00Z,Sample,NA,NA,TP,Total Phosphorus,0.0652,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,CHLb_Tri_N,Chlorophyll b (Trichromatic),5,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,CHLa_C,"Chlorophyll a, Corrected (Monochromatic)",13.9,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",15.4,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMDNNUT,2017-08-03T10:16:00Z,Sample,NA,NA,TN,Total Nitrogen,1.49,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,Calculation,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-10-18T11:33:00Z,Sample,30.023763,-81.327928,TP,Total Phosphorus,0.0902,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-11-07T10:41:00Z,Sample,30.023763,-81.327928,OD664b/OD665a,OD664b/OD665a,1.52,=,NONE,NA,NA,NA,TRUE,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-01-17T11:29:00Z,Sample,30.023763,-81.327928,CHLa_C,"Chlorophyll a, Corrected (Monochromatic)",12.6,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Sample,30.023763,-81.327928,CHLc_Tri_N,Chlorophyll c (Trichromatic),5,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-09-20T09:47:00Z,Field,30.023763,-81.327928,SECCHI,Secchi Disk,0.332,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-03-28T09:16:00Z,Field,30.023763,-81.327928,WDEPTH,Water Depth,0.3,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-11-07T10:41:00Z,Sample,30.023763,-81.327928,PHEA,Pheophytin a,4.6,=,ug/L,1,NA,1,TRUE,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-09-20T09:47:00Z,Field,30.023763,-81.327928,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-06-11T09:57:00Z,Field,30.023763,-81.327928,SALT,Salinity,9.19,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-11-07T10:41:00Z,Sample,30.023763,-81.327928,TP,Total Phosphorus,0.047,=,mg/L,1,NA,1,TRUE,NA,NA,NA,365.1,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-04-24T08:44:00Z,Field,30.023763,-81.327928,DO_p,"Dissolved oxygen, percent saturation",76.1,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-10-18T11:33:00Z,Sample,30.023763,-81.327928,CHLc_Tri_N,Chlorophyll c (Trichromatic),10,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-06-11T09:57:00Z,Field,30.023763,-81.327928,DO,Dissolved oxygen,2,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Sample,30.023763,-81.327928,CHLb_Tri_N,Chlorophyll b (Trichromatic),5,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-11-07T10:41:00Z,Sample,30.023763,-81.327928,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",16.1,=,ug/L,1,NA,1,TRUE,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-09-20T09:47:00Z,Field,30.023763,-81.327928,DO_p,"Dissolved oxygen, percent saturation",67.46,calculated using https://www.loligosystems.com/convert-oxygen-units?menu=83,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Sample,30.023763,-81.327928,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",23.6,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Field,30.023763,-81.327928,SpCond,Specific Conductance,12043,NA,uS/cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-05-30T12:26:00Z,Field,30.023763,-81.327928,SALT,Salinity,9.89,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Field,30.023763,-81.327928,pH,pH,7.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-06-11T09:57:00Z,Sample,30.023763,-81.327928,NO23F,Nitrate+Nitrite,0.015,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 353.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-09-20T09:47:00Z,Field,30.023763,-81.327928,SALT,Salinity,13.02,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-11-07T10:41:00Z,Sample,30.023763,-81.327928,TKN,Kjeldahl Nitrogen,1.46,=,mg/L,0,NA,0,TRUE,NA,NA,NA,351.2,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Sample,30.023763,-81.327928,OD664b/OD665a,OD664b/OD665a,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-10-18T11:33:00Z,Sample,30.023763,-81.327928,OD664b/OD665a,OD664b/OD665a,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Field,30.023763,-81.327928,WTEM,Water temperature,20,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-01-17T11:29:00Z,Field,30.023763,-81.327928,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-06-11T09:57:00Z,Sample,30.023763,-81.327928,TP,Total Phosphorus,0.055,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-09-20T09:47:00Z,Field,30.023763,-81.327928,WIND_S,Wind Speed,4.9211800000000006,calculated from mph (mph*2.2369),m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-11-07T10:41:00Z,Sample,30.023763,-81.327928,TN,Total Nitrogen,1.46,=,mg/L,NA,NA,0,TRUE,NA,NA,NA,Calculation,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-03-28T09:16:00Z,Field,30.023763,-81.327928,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Field,30.023763,-81.327928,DO,Dissolved oxygen,8.98,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Sample,30.023763,-81.327928,FECCOL,"Coliform, Fecal",4,B,CFU/100mL,NA,NA,NA,NA,NA,NA,NA,SM 9222 D,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-10-18T11:33:00Z,Field,30.023763,-81.327928,pH,pH,7.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-11-07T10:41:00Z,Sample,30.023763,-81.327928,CHLb_Tri_N,Chlorophyll b (Trichromatic),1.7,ND,ug/L,1,NA,1,TRUE,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-04-24T08:44:00Z,Field,30.023763,-81.327928,SECCHI,Secchi Disk,0.6,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-10-18T11:33:00Z,Sample,30.023763,-81.327928,CHLb_Tri_N,Chlorophyll b (Trichromatic),10,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-06-11T09:57:00Z,Field,30.023763,-81.327928,SpCond,Specific Conductance,15803,NA,uS/cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-11-07T10:41:00Z,Sample,30.023763,-81.327928,ENTERO,Enterococcus,10,ND,MPN/100mL,1,NA,1,TRUE,NA,NA,NA,ASTM D6503-99,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-10-18T11:33:00Z,Field,30.023763,-81.327928,ATEMP,Air temperature,30,calculated from F,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-09-20T09:47:00Z,Field,30.023763,-81.327928,ATEMP,Air temperature,27.666666666666668,calculated from F,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Sample,30.023763,-81.327928,CHLa_C,"Chlorophyll a, Corrected (Monochromatic)",20.7,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-03-28T09:16:00Z,Field,30.023763,-81.327928,WIND_S,Wind Speed,0.17,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-04-24T08:44:00Z,Field,30.023763,-81.327928,SALT,Salinity,10,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-11-07T10:41:00Z,Sample,30.023763,-81.327928,CHLa_C,"Chlorophyll a, Corrected (Monochromatic)",12.9,=,ug/L,1,NA,1,TRUE,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-03-28T09:16:00Z,Field,30.023763,-81.327928,ATEMP,Air temperature,19.4,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-02-14T09:51:00Z,Field,30.023763,-81.327928,DO,Dissolved oxygen,8.08,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-11-02T11:14:00Z,Sample,30.023763,-81.327928,ENTERO,Enterococcus,10,U,MPN/100mL,NA,NA,NA,NA,NA,NA,NA,ASTM D6503,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-06-11T09:57:00Z,Sample,30.023763,-81.327928,FECCOL,"Coliform, Fecal",10,B,CFU/100mL,NA,NA,NA,NA,NA,NA,NA,SM 9222 D,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-10-18T11:33:00Z,Field,30.023763,-81.327928,WIND_S,Wind Speed,13.86878,calculated from mph (mph*2.2369),m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-10-18T11:33:00Z,Field,30.023763,-81.327928,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-05-30T12:26:00Z,Field,30.023763,-81.327928,SECCHI,Secchi Disk,0.6,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-09-20T09:47:00Z,Field,30.023763,-81.327928,DO,Dissolved oxygen,5.36,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-12-13T13:26:00Z,Field,30.023763,-81.327928,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-12-13T13:26:00Z,Field,30.023763,-81.327928,WIND_S,Wind Speed,12.97402,calculated from mph (mph*2.2369),m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-01-17T11:29:00Z,Sample,30.023763,-81.327928,CHLc_Tri_N,Chlorophyll c (Trichromatic),2.3,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-01-17T11:29:00Z,Sample,30.023763,-81.327928,OD664b/OD665a,OD664b/OD665a,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2019-02-04T11:22:00Z,Field,NA,NA,WIND_S,Wind Speed,1.6,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-09-06T09:28:00Z,Field,30.023763,-81.327928,pH,pH,7.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-09-06T09:28:00Z,Field,30.023763,-81.327928,DO,Dissolved oxygen,4.68,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-01-17T11:29:00Z,Sample,30.023763,-81.327928,NO23F,Nitrate+Nitrite,0.018,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 353.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-10-22T10:19:00Z,Field,30.023763,-81.327928,DO_p,"Dissolved oxygen, percent saturation",70.7,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-10-22T10:19:00Z,Field,30.023763,-81.327928,SECCHI,Secchi Disk,0.25,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-05-30T12:26:00Z,Sample,30.023763,-81.327928,NO23F,Nitrate+Nitrite,0.021,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 353.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2019-01-22T12:02:00Z,Field,NA,NA,WDEPTH,Water Depth,2.9,staff gauge,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-02-14T09:51:00Z,Sample,30.023763,-81.327928,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",17,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-01-17T11:29:00Z,Sample,30.023763,-81.327928,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",12.5,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-01-17T11:29:00Z,Field,30.023763,-81.327928,SALT,Salinity,8.85,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2017-09-20T09:47:00Z,Sample,30.023763,-81.327928,TKN,Kjeldahl Nitrogen,1.47,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-03-28T09:16:00Z,Field,30.023763,-81.327928,SECCHI,Secchi Disk,0.332,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-08-08T08:54:00Z,Field,30.023763,-81.327928,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-08-08T08:54:00Z,Field,30.023763,-81.327928,WIND_S,Wind Speed,1.2,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-08-08T08:54:00Z,Field,30.023763,-81.327928,ATEMP,Air temperature,28.5,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-05-30T12:26:00Z,Sample,30.023763,-81.327928,TKN,Kjeldahl Nitrogen,1.78,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-05-30T12:26:00Z,Sample,30.023763,-81.327928,DTKN,"Kjeldahl Nitrogen, Dissolved",1.39,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2018-05-30T12:26:00Z,Sample,30.023763,-81.327928,NH4_N,"Ammonia as Nitrogen, Dissolved",0.464,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 350.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,Lake,Excluded
Lake South,GTMLSNUT,2019-03-04T10:26:00Z,Field,NA,NA,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
Lake South,GTMLSNUT,2019-03-04T10:26:00Z,Field,NA,NA,SpCond,Specific Conductance,2118,NA,uS/cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Excluded
